id,document,label
17992536,진짜 찡한 영화 ㅜㅜ 영화 이름 보고 재미없을 것 같다 생각했는데 최고의 영화입니다. 감동♥?,1
17992535,와 영화관에서 봤는데 눈물 광광 완벽한영화~!,1
17992532,재미있게 봤어요~~~~,1
17992533,재미있게 봤어요~~~~,1
17992531,최민식배우님멋있다.,1
17992530,,1
17992528,"1편에 이어 2까지 속도감이 있어서 흥미진진했음. 방탈출, 가벼운 추리 내용 좋아하면 킬링타임으로 충분히 볼만함. 마지막 결말이 살짝 예상 가는 내용이긴했지만… 3도 나오겠죠?",1
17992527,,1
17992524,데드폴 아버지가 헐크 여자친구가 가모라..대환장 파티,1
17992523,"터미네이터3에서 결국 심판의날을 막지못하고 핵폭탄이터져 거의 모든인류는 전멸하고 존코너와 그의 아니 캐서린이 방공호에서 생존자들과 무전을 하는걸 마무리로,  터미네이터4 미래전쟁의 시작으로 내용이 이어짐.  4야말로 1,2,3편에이은 진정한 후속작이다. 정말 미래배경의 터미네이터,  지도자 존코너가 이끄는 미래전쟁을  원했고  이작품은 그거에 부응함. 딱   여기까지가  진정한 터미네이터의 후속작이고 존코너에 가장 부합함.  이 이후에 개봉한 리부트시리즈들은 ㄹㅇ 망작..",1
17992521,엔드게임보다 타임머신에 관해서 사실적인 영화,1
17992520,킬링타임용입니다 그냥 보세요,1
17992519,진짜~재밌었음 언니랑 같이 보는데 배우도 좋고 연기도 좋았음 액션신도 있어서^^난 갠적으로 강추,1
17992518,중학생 딸이랑 같이 재미있게 봤어요 강추합니다^^,1
17992517,프로도와 샘이 골룸을 들이지 말았어야 했던 것 갔다,1
17992516,"개봉당시엔 별로였지만,,  x같은 리부트 시리즈로인해 재평가받는작품. 지금보니 선녀였다. 플레이타임이 짧아 너무 급하게 전개되었던감도 있지만 내용도 나름 납득가고 탄탄했음.",1
17992515,한국인이 좋아하는 유머와 감동을 잘 버무린 영화.,1
17992513,"기생충, 옥자는 봤는데 이걸 젤 나중에 봄봉준호 진짜 풍자의 귀재구나…",1
17992512,거의 유일하게 소설과 비슷하게 재미있는 인생 명작,1
17992511,인생에서 가장 감명 깊게 본 영화를 꼽으라면 이걸 말할 것 같습니다. 누군가는 가볍다고 여길 수 있지만 저에게는 정말 와닿는 영화였습니다.,1
17992510,저는 너무 재밌게 봤네요,1
17992509,간만에 인간애로 감동받은 영화몽글몽글 행복한 시간,1
17992508,가상현실 어드벤처 영화 중 단연 탑!!참신하고 재밌음,1
17992507,류승룡 배우의 연기가 희극인지 정극인지 구분이 안됨.,1
17992506,☆제발 리뷰보지말고 그냥 영화 보세요☆연기가 좀 오바스러울 때가 있긴한데 전체적인 구성.연출 진짜 꿀잼.. 흔한 소재긴한데 구성이 진짜 기발하다.,1
17992504,예상되는 스토리지만 너무 부드럽게 잘 풀어내요. 연기자들의 연기가 잘 어울려서 감정이 깊이 잘 전달됩니다.,1
17992503,"역시 쿠엔틴 타란티노, 긴 시간인데 지루할 틈 없이 감상했네요",1
17992502,변화의 두려움으로 지금에 안주하는 사람에게 미래는 없다... 사람을 움직이는 건 결국 희망이네요.인생의 교훈을 느낄 수 있는 영화입니다.,1
17992501,수포자로서 보기좋았습니다,1
17992499,잔잔하니 마음을 따틋하게 해준 영화,1
17992498,교훈 : 여자부탁은 목숨걸고 들어줘라. 결정적인 순간에 통수친다.,1
17992497,너무 감동유발하는게 아쉬웠어요 그래도 결말 전까지는 재밌었습니다,1
17992496,이제본다   ..일찍볼껄,1
17992494,"처음으로 독립영확관에서 봤는데 생각외로 잼있게 봤습니다, 시각장애인의 답답하고 불편한점을 일반사람들이 느낄 수 있도록 촬영방법이 마음에 들면서 사운드가 더 몰입감을 자아냅니다!",1
17992490,잔잔하니 잘 보고 갑니다. 연기도 굿 몰입도 굿,1
17992489,최애 뮤지컬 영화 ㅠㅠ 세월이 흘러서도 여전히 깊은 감동??,1
17992488,명불허전 3d는 안나오나요ㅠ,1
17992487,기다렸던 배트맨의 모습 분위기 그 자체,1
17992486,,1
17992485,,1
17992484,로버트 패틴슨 굿 ㅎㅎㅎ,1
17992483,,1
17992481,ㅎㅎㅎ 이거보고 불면증이 생겼습니다,1
17992480,"어쩌면 뻔한 스토리일지 모르지만, 영화가 주는 메세지와 감동들이 너무 좋았어요 :) 추천해요 ㅎㅎ",1
17992479,어뗳게 저 엄청난 세트장들을 만들었을까..오락성은 몇손가락에 든다. 내가 뽑은 대한민국 10대영화..,1
17992478,ㄹㅇ 마지막에 마스크에 눈물이 다 묻어서 교체해야 할 정도로 울었어요ㅋㅋㅋ 후유증 오래 갈 것 같은 무븨,1
17992475,,1
17992472,그냥봐라 개잼있다 빨랑2부 나와주라... 기대됨,1
17992471,"DC 고유의 다크한 분위기를 적절하게 잘 섞은 배트맨의 초기 스토리 영화 입니다. 많은 사람들이 배트맨 트릴로지를 생각하고 액션성을 내세운 히어로 영화를 기대하고 왔지만 사실은 약간의 액션이 가미된 추리 영화라고 보면 됩니다. 리들러를 중심으로 이루어진 일련의 사건들을 바탕으로 풀어나가는 내용이 주이지만 사이사이 다른 인물들과 이스터에그들이 존재합니다. 영화는 거의 3시간이지만 사실 2시간 이내로 충분히 편집할 수 있는 영화입니다. 중간중간 흐름이 끊기거나 늘어지는 부분들이 많아서 후반부로 갈수록 매우 지루해지는  스토리 입니다. 그리고 대부분의 추리 영화에서는 문제에 대한 답을 말할 때 관객들을 직관적으로 납득시킬 수 있는 연출을 보여주지만, 이 영화에서는 마치 옆에 들러리 고든이 된 것처럼 배트맨 혼자서 답만 말해 마치 이 박쥐놈이 범인이었나라고 충분히 오해할 수 있을만한 영화시간에 비해 너무 간략화된 리들러의 수수께끼 풀이였습니다. 캣우먼의 등장까지는 좋았지만 집중이 많이 분산되는 느낌을 들게 하였고, 리들러가 초반에 가지는 장악력에 비해 후반으로 갈수록 옅어지는 느낌입니다.그래도 장점으로는 DC가 어두운 방향으로 원하는 것은 환영하는 바이며 배우들의 연기 또한 매우 보기 좋았습니다. 혹평에도 불구하고 팬으로써 이후의 후속작이 기다려집니다.",1
17992469,인생 최고 영화됐다 완전 재밌,1
17992468,이런게 영화지 ..영화관에서 볼만하다 ..빵빵한 사운드트랙과 화면이 더한 감동을  ...,1
17992467,"인생 영화에 등극했습니다. 가슴 찡한 감동을 주네요,,,, ♥",1
17992464,,1
17992463,연기력 연출 배우캐스팅 영상미는 볼만하나 스토리가 좀 약한면이있다 하지만 볼만하다,1
17992462,상남자 상여자의 빠꾸없는 잔학 코미디,1
17992461,최민식의 수염이 돋보였다 수학에 전념했던 시간들을 수염이 말해주는거 같았다 수염이 이렇게 섹시하게 느껴지다니… 5천원짜 빅사이즈 아메리카노를 샀지만 한모금도 마시지 않을정도로 영화에 집중했다 융해현상이 일어나 맹탕이 되었다 약2시간이라는 시간이 이렇게 짧게 느껴질 수 있는가 그것이 문제로다 (뻔한 클리셰 하지만 뻔하지 않은 감동 좋았다),1
17992460,잔잔하고 따뜻한 슬픔을 딛고 일어나는 영화,1
17992459,아주 잘 만들었습니다. 감정 이입,1
17992456,양조위는 정말 명배우다… 안성기같은 무게감에 신사다움과 세련됨까지…  반할수밖에없는 남자다… 캐스팅이 정말 신의한수다,1
17992455,다 좋음 스토리만 완벽했음 이번 해 최고 작품임,1
17992451,재밌음 3시간은 존네 김,1
17992449,좋아요 잔잔한 드라마식 스토리  연기대부의 최민식 연기는 역시 명불허전,1
17992447,아직안봤는데 기대가 되네요!,1
17992446,처음엔 마냥 웃기기만 했는데 스토리가 진행 될수록  답답하고 소름돋음. 너무 현실적인 것 같은 영화.,1
17992444,기대 이상 완전 재밌었어요!,1
17992442,뻔한 느와르 스토리에 개성있는 캐릭터들을 배치한건 좋았으나 경찰도 무능하고 칼질만 난무..,1
17992440,그냥 나히아가 나히아만큼 한 느낌,1
17992439,내가 지금까지 본 영화 중에서 제일 재미있네요,1
17992436,3시간동안 풀몰입했습니다.,1
17992435,드라마 엉클 느낌의 영화..찡한 감동이 있음..코로나로 영화 오랜만에 봤는데 감동의 물결이~~~최민식의 연기는 헤어스탈과 뒷모습 등짝에서도 느껴짐..딸기우유 사먹고 집에 들어가야겠다 ㅎㅎ,1
17992434,집에서 봤는데 재밌어요! 심심하거나 할 거 없을 때 보면 재밌을 것 같아요!!!,1
17992432,재밌게 잘 봤습니다. *^^*,1
17992430,겁나 재밌음 진기주 예쁨,1
17992428,에일리언과는 살짝 다른 그런 느낌,1
17992427,,1
17992425,영화 기본정보가 스포일러네 ㅋ결말까지 친절하게 나왔어ㅡㅡ,1
17992423,,1
17992422,"스토리 자체는 정말 평범하지만 평범하지 않은 영화였어요 신파만 때려박아서 만든 영화가 아닌 진심이 느껴졌어요 7년 전 그때 감성, 말이 필요 없었어요 이 영화를 영화관에서 앉아서 봤다면 더 생생하고 더 감동적이지 않았을까 싶네요 왓챠로 봤는데 연출 연기 영상미는 무조건 좋습니다 멜로 영화 중에선 가장 가슴이 아팠고 따뜻했던 영화 입니다 어떤분들에겐 진부하고 노잼일 수도 있겠지만 그보다 더 많은 사람들을 울린 이 영화는 그것만으로 충분한 멋진 영화입니다",1
17992420,역대급 댓글 안남기는 편인데  이거는 써야할듯  감동재미교훈 진짜 최고다 이런영화는 다시나올수 없을듯,1
17992419,스파이더맨에 대한 추억이 있다면 굳없다면 그닥,1
17992418,어린아이들도 안다는 이야기를 이제서야 알게되었습니다 죄송합니다 잊지않겠습니다,1
17992417,미스 슬로운 빠져드네요썩은 정치계의 현실을 20대 대선을 겪은후 이영화를 보니 고개가 끄덕여집니다 감동적인 대사도 많아요 추천합니다,1
17992416,인생영화다~다들꼭보래이 내는계속 울었다아이가,1
17992415,마지막 최민식의 강당에서의 연설이 약간 둥절하지만전반적 흐름 배우들의 연기 등 무난함볼만한 영화 추천함다,1
17992414,평점을 남기고싶은작품...,1
17992411,첨봤을땐 살아있다고 생각했는데 두번째 봤을땐 아니었다   죽은게 맞다,1
17992412,귀엽고 훈훈하고 재밌는영화!!,1
17992409,아무생각없이 봤다가 펑펑 움,1
17992408,,1
17992406,인간이라면 누구에게나 채우지 못할 외로움이 있고 그것을 어떤 방식으로 메우면서 살아가느냐가 삶을 결정한다,1
17992403,와..이건 진짜다..,1
17992402,스토리도 탄탄하고 재미 있네요 ㅎ,1
17992401,JJ 가 스필버그 감독에게 바치는 헌사같은영화. 조금은 무서워진 이티 버전같다.,1
17992400,"보고나면 참...기분이 씁쓸...야쿠자 미화니 동정이니 이런게 아니라 어쩌면 시작부터가 원치 않았던 좋지않았던, 한 사람이 이렇게 살아갈수밖에 없었을까...주인공인생에 빛 한번 제대로 들지 않고 져버린다. 인생은 이런게 아닌데...싶으면서도 씁쓸하다...",1
17992399,윤계상 연기 미쳤고 초반엔 계속 바뀌어서 헷갈리곤 했는데 나중에 되서야 어떻게 된건지 이해가 되었음 올해 본 영화중에 가장 스릴있는 액션 영화였다,1
17992397,본지는 나오자 자마 봤지만 일년에 한번씩 다시 보는 작품 인생작중 하나 감동적 ... 실제로 못 만났다는게 너무 ...,1
17992396,"영상미, 스토리조합이 완벽한 영화여서 스크린으로 봤으면 훨씬 좋았을듯",1
17992395,오랜만에 느껴보는 90년대 초중반 감성 굿바이마이프렌드로 기억되는 핸섬한 아역배우의 사망 소식 또한 적잖은 충격이네요,1
17992393,킬링타임용으로 괜찮았음,1
17992392,연기자들 연기를 너무 잘해서(?) 느껴지는 답답함의 극치!! ㅠㅠ 진기주 연기 잘함.  그리고 역시나 경찰이 제일 답답함.,1
17992390,'다크 나이트'에 버금갈 정도로 완성도가 뛰어나다,1
17992389,영화 재밌는데??연우진 연기 훌륭. 사모님 여주연기 신박 ㅎㅎB급영화 코드를 싸모님 연기에 심은듯.,1
17992388,잔잔한 영상미 묵직한 여주의 끌어가는 힘 미국 방랑객의 유목민의 삶,1
17992386,"너무 고독함….Im here, im really here ㅠ",1
17992385,팀버튼의 배트맨부터 싹다 보았는데 이정도면 사골이지. 최고는 크리스토퍼 놀란 3부작이지.간만에 좋아하는 장르의 영화보면서 수면제먹은듯 졸렸네.,1
17992384,참 잘합니다 모두들,1
17992383,영화 재미있습니다.^^~~^^,1
17992381,중국 공산당의 무서움을 보여주는 영화.. 스토리 자체는 잘 만든 편이다.,1
17992379,좋아하는 장르의 영화를 볼때 시간가는줄 모르고 보는데 그 이상이다. 뭐라 할말이 더없네.,1
17992378,가장 평범한 가족의 이야기가 오히려 비범하게 보여지도록 연출한 감독과  연기자들에게 박수를 보낸다.무엇보다 이 영화를 전체적으로 이끌고 가는 옥주의 연기에 깊은 감동!,1
17992376,"사랑=인간의 중독은 그 자체가 개연성이 필요없음 송승헌의 사랑에 빠진 남자의 감정, 그 중독에 대한 연기 완벽했고 마지막까지 너무 먹먹했다 색계의 탕웨이 같이..",1
17992375,수학만이 아닌 다른걸 느꼈습니다.,1
17992373,보고나서 눈이 퉁퉁 부어있음,1
17992372,추웠더 겨울 얼음 녹으니 물이되고  봄이 찾아왔다.(문과.이과) 좋은 영화한편으로 비그친 늦은 휴일 바흐음악에 취해 감동으로 물들것다.,1
17992370,오랜만에 영화다운 영화를 본 느낌이에요,1
17992368,,1
17992366,재밌어요~~코믹범죄,1
17992365,처음으로 세번이나 다시본 영화 보는내내 지루하지가 않았다 연기가 너무 좋다...,1
17992363,영상미가 대단한 서부극 블랙코미디,1
17992361,눈물로 두시간을 보내고 마음이 따뜻해진 영화입니다 이성진 배우님 보경누나 그리고 너무이쁜 두주인공 감사합니다,1
17992359,글로벌 배우들의 멋진 연기에 한동안 막혀있던 눈물샘을 자극하네요.. 화려하지 않은 진부한 소재지만 영화는 배우가 9할인거 같아요.. 간만에 좋은 영화 봐서 감사합니다. 명품은 영원하다..,1
17992358,여자애는 왜끝까지 입꾹하고있냐..결말이 너무 한순간이긴 하지만 잔잔하게 잘봤습니다.,1
17992357,금세기 최고의 배트맨입니다,1
17992356,데드풀의 금쪽이 상담소 내가 넘좋아하는 두배우 봐서 그걸로 만족,1
17992355,"개봉 당시 진한 감동을 받았던 영화입니다.역사물을 좋아하는 편인데, 배우들의 연기력도 빛났고 해상전도 흥미진진하였습니다.",1
17992353,흥미진진하고 강렬한!,1
17992351,5번이상 봤는데도 가슴 아린다ㆍ소재 너무 독특하고 너무 잼나는 영화,1
17992348,설명이 필요 있나요? 꼭 보세요,1
17992347,"진짜 소름 돋는 영화다. 나무위키 읽고나서 영화 보니까 몰입도 장난이니네, 명배우들 총 출동하고, 연기들도 잘 하고... 더러운 정치가 에휴.",1
17992346,극장개봉 시 봤는데 처음부터 끝까지 오열한 영화.. 나에게 당연한것이 누군가에겐 당연하지 않을 수 있다는것을 항상 생각하게 해주는 고마운 영화.. 이 세상에 모든 다니엘에게 따뜻함을 전해주고 싶다.,1
17992345,안보면 후회한다 분위기 죽임 2번봄 ㄷㄷ,1
17992344,오랫만에 감동적인 영화어려운 수학을 감동적이고 아름답게  보여준 영화이다,1
17992343,그냥 기대 안 하고 봤는데 너무 재밌게 봤습니다,1
17992339,"해가 거듭될수록 드는 생각은,만나는 것도 중요하지만 잘 헤어지는 것 또한 중요하다.",1
17992336,"넷플릭스에서 아무생각 없이 봤는데, 김혜수 역할이 찰떡이고, 몰입감도 나름 있고 슬프고 재밌고 둘다 가진 영화.",1
17992337,연기구멍이 없음 연출 정말 좋았고 다음편이 넘 기대되네요,1
17992335,간절하고...절박하니까...뭐 어떤 관점으로...보느냐에 따라 달리질 수도 있는 예술의 가치...예상치 못한 상황에 순간 충격이였다가 다시 나름(?) 안도의 한숨을...,1
17992334,,1
17992333,상상하지 못한 역대급 반전…연출이 놀랍네요,1
17992332,"주술회전, 귀칼 둘다 굿",1
17992331,이거 볼만한대!넷플로 고고,1
17992329,재밌었어요 배우들도 연기 잘하고요,1
17992328,"과거의 스파이더맨과 악당을 만날 수 있는 것이 큰 기쁨이었다.대부분의 세트 연출이나 CG액션 등은 트랜스포머 씨리즈를 보는 느낌이었고, 스토리는 너무 바쁘고 제한된 느낌이다.아이언맨의 유언에 대한 내용이 이어지지 않는 점도 아쉬웠다.",1
17992327,넘 감동적이였습니다~^^영화보면서 눈물이 뚝뚝~흑흑~~,1
17992326,여자라면 꼭 봐야하는 영화,1
17992325,이건 봐야해 안보면 후회,1
17992324,디카프리오 연기 보려다가 톰하디 연기에 더 놀랐다. 초반엔 누군지 알아보지도 못했을 정도였다,1
17992323,,1
17992322,이거 영화 아닙니다. 다큐입니다.,1
17992321,"에단호크, 샐리 호킨스 연기는 진짜다!",1
17992319,오랜만에 온가족이 함께봤어요 재미있고 감동적이네요,1
17992318,초중반까지 그린호넷을 흉내내다가 후반부터 정무문으로 돌변하여 끝맺음하는 견자단표 액션의 끝을 보여주는 영화. 알고보면 견자단이 오래전에 출연 했었던 tv 드라마 정무문과 직접적으로 스토리가 연결되는 영화이기도 하다. 정말로 견자단이기에 보여줄 수 있는 스피디하고 짜릿한 액션의 맛을 느낄 수 있다.,1
17992317,감동적임 재밌음 따땃함,1
17992315,평점이 너무 낮다 편견이 너무 심한듯,1
17992314,미친영화다 이건 19년 흘러가는데도 명작,1
17992311,영화 보는 내내 내가 조종사이고 내가 바다에 탈출하는 군인이 된 것 같았다.,1
17992310,액션신은 말로 표현 못하고..너무 웅장하다..,1
17992308,저는 웃고 울고 웃고 하면서 받네요 간만에 감동적인 영화를 보아서 너무 눈이즐거웠습니다,1
17992307,역시 기대를 저버리지 않음. 예상하지 못했음,1
17992305,기대없이 봤는데 역시 연기가 ㅠㅠ 너무 재밌었어요,1
17992302,수포자들이여 당신들은 죄가 없습니다.,1
17992301,감독님 입담 만큼이나 재미짐.,1
17992300,"내가 이 세계에서 분리되는 경험, 사건",1
17992298,나의 10대 20대 30대 스파이더맨이 모여있는거 보니까 왜인지 모르는데 눈물이 나더라.. 이젠 다시는 돌아갈수 없는 그 시간들이 주문으로 잊혀지는 피터파커같다..,1
17992297,최민식 배우님 연기진짜잘하시네요..와,1
17992295,"나오는 사람들이 다 답답하지 않고, 생각 있고 착해서 유치하지 않고 보기 좋았다. 뭔가 좋은 교훈을 가지고 있는 것 같은 느낌이 들었다. 마지막에 다 화목해지고, 주인공도 자신감 생겨서 좋다. 마지막 장면에 주인공이 사람들 사이에 끼는데, 어색하면 어쩌나 걱정됐다. 나는 거기서 말을 잘 못 할 것 같았다. 보면서, 미국인들과 한국인들은 감정을 표현하는 거나 말을 하는 방식에 있어서 뭔가 한국이랑 다르다는 생각이 들었다. 뭔가 더 솔직하고 거리낌 없는 느낌? 상대방이 뭔 민감한 말 했다고, 화들짝 충격받는 것도 말을 곧이곧대로 받아들여서 그런건가 했다. 영화를 보고 나서, 좋은 여운이 뭔가 살짝 있긴 있는 느낌이었다.",1
17992294,걸작의 시작. 스토리/연기/연출/영상미/OST 모든게 완벽하다.,1
17992293,여러기지로 기대 이상,1
17992292,"29년동안 함께 살아온 가족이지만... 남편은 아내를 떠나고  아내는 그렇게 혼자가 되었다..   모든 과정에서 연기 는 물론 위대한 작가의  명시를 들으며  이 세가족의 감정연기를 함께 공유 받으며 관람 하였다. 남편이 떠난후 고독하면서 외롭고 복잡한 감정의 연기를 했던 배우 아네트베닝 .. 29년 세월을 뒤로 한채 자기의 삶을 살고자 떠나며 많은 감정을 누르는 연기를 했던 배우 빌나이...  하나밖에 없는 아들 으로써 부모가 헤어지는 과정을 지켜보며  슬픈 마음을 삼키며 견디는 연기를 했던 배우 조쉬오코너 까지..  가족이라면  가족을 지켜야 하는게 정답일까?  하지만  부모이기전에 한 남자, 여자 이며  그들에게도 자기만의 삶이 있다.  그가 선택한 삶을 존중하고 싶었다.  자식도 그런 삶을 선택한 부모를 놓아주는게 맞다고 본다. 아무튼 우리가 사랑이라고 믿는것은  사랑이 맞을까?",1
17992291,느그 교장 청담동 살제? 내가 임마 어저께도 느그 교장이랑 밥도 같이 먹고 사우나도 같이 가고 마 다 했어 (담임선생이 경비인 학성을 해고시키려고 하자 화를 내며),1
17992290,기적은 일어납니다.감동입니다.,1
17992289,초등 아이들과 진짜 재밌게 밨어요.,1
17992288,무엇보다 원작에서 추가된 장면이 많아서 더 알차게 봄.특히 나나미 등장,1
17992287,처음에는 좀 지루한데 중간부터 스릴러적인 요소가 정말 재미있어요. 마지막에  짠함...ㅠㅠ,1
17992286,OST가 귓가에 맴도는 영화였어요,1
17992285,"아직 이 영화를 보지 않은, 그런 소중한 누군가가 내 곁에 생긴다면 그때 다시 같이 보고싶은 영화",1
17992284,이 영화를 보고서 대만 여행을 가게 됐음,1
17992283,지금 OBS에서 또 해주네 오예ㅋㅋ,1
17992280,최고그냥다시봐도좋은영화,1
17992279,수학공부 하고 싶어지는 영화,1
17992277,듄 캐스팅 최고 … !! ㅠㅠㅠ 티모시 짱이야,1
17992276,"보는내내 띨띨한데 해맑기만한 여주가 발암이고, 비현실...판타지 그자체..근데도 대만특유의 그 몽글몽글한 감성때문에 8점을.나의 첫사랑 추억도 몽글몽글..",1
17992275,드디어 구했다 너무좋아!,1
17992274,굿재미있다.개꿀잼.,1
17992273,잔잔하고 수학에 대해 다시 한번 생각하게 해주는 좋은 영화네요.,1
17992272,네이버의 보수적인면이 드러나는 평점아무리 낮아도 8점 정도가 맞을듯나름 감동적이고 보는내내 많이 웃은 영화,1
17992271,강추천가볍게 보기좋은 영화3지도 티안남,1
17992270,역시 2000년대 초중반 영화들이 재밌다ㅠㅠ 잔인한 장면없이 순수함이 느껴짐! 사랑이랑 자매간의 우애도 좋았음,1
17992269,잔잔하게 영화 잘 봤어요..,1
17992268,너무 아름답다..세상 누구나 외로운 인생이지만모두 불행하지 않기를..,1
17992267,앤드류 가필드 연기랑 노래 30/90 좋았어요,1
17992266,베트맨은 믿고봅니다,1
17992264,후반 클라이막스 부분이 재밌었다.,1
17992263,감동 감동 명대사 많아요파이 피아노 넝  아름다왔어요~~^^,1
17992262,"""인생영화"" 이상 무슨 평이 필요할까",1
17992261,극 사실주의 배트맨 영화입니다. 개인적으로 배트맨시리즈 중 가장 흥미있게 봤습니다.,1
17992260,"30,40 세대에게 있어 초명작sf영화 였었다고 생각한다.",1
17992259,아날로그 감성의 퇴폐미. 옛 영화 보던 감성에 푹 빠져 봤네요. 넘 다크하고 ost도 좋았어요.,1
17992258,"가모라였어?ㅋㅋㅋ 어쩐지 낯이 익더라. 나름 비행, 총격, 격투액션 볼만하고 스토리도 참신.",1
17992257,뻔하지 않은 히어로 무비다크나이트에는 조커가 있었다면 이건 진짜 배트맨이 주인공,1
17992256,스파이더맨 메인 스토리 자체는 평이하다. 여러 케릭터들을 출연시켜 흥미롭긴 했으나 전개 자체는 워낙 많이 울궈 먹은 패턴이라. 그러나 반가운 얼굴들을 볼 수 있었기에 나와 같이 역대 시리즈를 모두 본 사람들에게는 추억 돋는 편이 되지 않았을까. 추억 돋는 다는 것 빼고 나면 그다지. 다음 시리즈를 기대하게 만드는 쿠키와 닥터 예고편이 본편 보다 더 돋보인다.,1
17992255,"액션씬보고 감동받아 울기는 처음~~ 중학생 딸이랑 보러왔는데! 굿초이스 였어요유년기때부터 원래 일본 애니메이션 좋아했는데, 나이들어도 아직 그때 느꼈던 감성이 남아 있네요너무 재미있게 봤습니다",1
17992253,하루가 지났는데 생각이 떠나질 않는다,1
17992252,애니메이션으로 할 수 있는 최고의 감동,1
17992251,오랜만에 잔잔한 영화 감동도 있고 아이와 잘봤습니다,1
17992249,,1
17992240,따뜻한 감성을 주는 스토리긴한데뻔한  억지스러운 부분도 잇어요그냥  부담없이 보는 영화 ?,1
17992239,"연애의 온도, 러브픽션, 가장 보통의 연애를 잇는 로코물의 계보. 전종서에 대한 언급이 많지만 개인적으로는 이 영화에서 손석구의 연기가 너무 넘치거나 모자람 없이 딱 좋았다 취저였달까.",1
17992238,죽음과 맞바꾼 영원한 사랑,1
17992236,"뒤 늦게 보면서,,왜 이렇게 이 악물고 소리죽여 눈물을 쏟아냈는지 모르겠다..이미 다 알고 있었던 사실들임에도,,뭘까...그 이유가.... 그 이유에 대해서 좀더 길고,,깊이 생각해봐야 할 것 같다.",1
17992235,씬들마다 뒷내용이 훤히보이지만 장르의 본분을 다하므로 꽤 만족스럽게 봤습니다,1
17992234,조용히 영화에 몰입했다. 힐링하기 좋은영화.최민식은 정말 연기 스팩트럼이 넓다.,1
17992233,분노의 질주 티키타카의 연장선 라이언의 끝없는 드립을 볼 수있고 총은 오지게 쏘지만 죽는 이 하나 없는 잔인하지 않은 액션영화!,1
17992231,끔찍한 국가권력 그러나 위대한 인류애가 존재한다는 희망이 그 끔찍함을 이길수 있다는 믿음을 주는 감동적 명화,1
17992230,"배경은 SF, 주제는 가족영화.재미 있음.",1
17992229,이병헌과 수애의 눈빛이 잊혀지지 않는다. 영화를 마치고 난 이후에도 나도 그해 여름에 머문것과 같이 여운이 남는다.,1
17992228,,1
17992227,우와~ 주연들이 올스타급이네 ㅋㅋ,1
17992226,,1
17992225,"니가 나빠서가 아니라, 너와 내가 서 있는 자리가 달라서 일 뿐이라는 역지사지의 엔딩이 묘한 쾌감과 여운을 남긴다. 독특하도 강렬한 색감의 배치와 강박증 환자라는 특이성에서 출발한 영화는 만남과 이별이라는 로맨스의 보편성에서 마침표를 찍는다.",1
17992224,너무 재밌게 봤습니다!,1
17992221,수학에 대해서 신기했고 너무 영화가 좋았어요,1
17992220,,1
17992219,흥행여부와 상관없이 내 인생 최고의 영화,1
17992216,,1
17992215,,1
17992213,"배우들의 엉뚱한 매력으로 보는내내 웃으면서도 가족만이 느낄수있는 따뜻한 감동도 전달되는.. 크라잉넛의 OST도 잘어울리고.개인적으로 김씨표류기, 완득이, 좋지아니한가 이런류 영화가 참 좋다^^",1
17992212,수학을 잘 몰라도 재미있게 볼 수 있었어요,1
17992211,폭격을 멈출수는 없었나...,1
17992210,오랜만에 재밌는 영화입네다,1
17992208,편안하고 평화롭게 볼수있는 우리 영화. 수학과 아름다운 음악은 보너스.,1
17992206,제목을 가네코 후미코로 바꿔야,1
17992204,와 진짜 재밌다. 꼭 보시길 바래요!,1
17992203,긴장감 속의 힌트들 언제 알아차리셨나요^^,1
17992202,보라 아름답지 않은가?,1
17992201,해리포터 너무 착해,1
17992200,어벤져스 투잡뛰누ㅋㅋㅋ,1
17992199,내 평생 가장 개취저격 영화다 ㅋㅋㅋ 여자애들 연기 보면 옛날 추억이 새록새록,1
17992198,,1
17992197,가족 다같이 봤는데 괜찮고 재밌었어요,1
17992193,웃기고 좋았다 늘 같은 일상 으로 일하고 집에만 있다가 코로나도 3년째고 일상이 무미건조 한데 충분히 웃음짓기 좋은 영화 였다ㅎㅎ 배우들 연기도 너무 좋았다 강하늘 배우님은 볼때마다 정말 연기를 잘해서 놀랍다,1
17992192,굿.굿.굿.그라믄 안~데.,1
17992190,이런 안 보면 제가 뒤통수 갈깁니다,1
17992189,나 토르 강해져서 왔다.,1
17992188,정말 괜찮은영화에요강추!!,1
17992185,얼마만에 이런 제대로된 영화를 극장에서 봤는지ㅠㅜ 진짜 정말 재밌다 인생작 SF영화 좋아하면 꼭 보길,1
17992184,"재밌었다. 전형적인 마블 히어로 영화 보다는 신화 같은 서사 좋아하는 사람이면 대부분 재밌게 볼듯. 약간의 코스믹호러 느낌도 있고. 이터널스 캐릭터들도 다 매력적이었는데 수어 사용하는 캐릭터가 신선했고, 능력 쓸 때 특유의 기하학적인 금빛 CG도 마음에 들었음.",1
17992183,너무 재밌게 봤네요~ 출연진이 탐정과 겹치더니 감독이 동일인이네요ㅋ 탐정시리즈도 재미있었음,1
